scenario,pipeline_name,gate_status,gate_confidence,work_item_id,work_item_name,work_stage,quantity_low,quantity_base,quantity_high,unit,cost_include,cost_driver,lca_include,lca_mapping_key,data_quality,basis,reference_ids,notes
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,183.186419,206.048427,229.412028,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
nsta_pl6603,"PL6603 EVELYN EV02 6"" PRODUCTION TIE-IN SPOOLS",marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.061,0.061,0.061,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into.
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.0136,0.0136,0.0136,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.0136,0.0136,0.0136,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,40.841562,45.938666,51.1476,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
nsta_pl6496,GNW TREE 21/24-W5Z (TF) PROD LINE,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.0136,0.0136,0.0136,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into.
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.301354,0.301354,0.301354,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.301354,0.301354,0.301354,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,279.512812,312.900654,346.754668,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
nsta_pl3032,PL3032 - GEAD WELL HEAD PLATFORM TO GEAD SOUTH INFIELD SSIV,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.301354,0.301354,0.301354,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into.
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.305142,0.305142,0.305142,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.305142,0.305142,0.305142,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,257.323904,287.833623,318.726978,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
nsta_pl3169,PL3169 - GEAD NORTH FIELD SSIV TO GEAD WELL HEAD PLATFORM,marginal,low,refurbishment_activity_package,Refurbishment activity package,aggregate_lca_package,0.305142,0.305142,0.305142,km,no,not_for_direct_cost_sum,yes,refurbishment_activity,aggregate_screening_package,"Aggregate LCA package for inspection, cleaning, drying, repair and recommissioning until detailed process factors are split.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,Use this as the current LCA package row. Individual work items show what the package should later be split into.
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,confirm_co2_composition_and_impurities,Confirm CO2 composition and impurities,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,"Required before corrosion, phase, material and operating checks can be finalised.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,confirm_water_limit_and_dew_point,Confirm water limit and dew-point basis,requalification_study,1.0,1.0,1.0,study,yes,engineering_study_each,no,not_applicable,screening_driver,Dry CO2 specification and water-dew-point margin control corrosion risk.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,cleaning_drying_and_debris_assessment,"Cleaning, drying and debris assessment",field_execution,0.0307,0.0307,0.0307,km,yes,cleaning_drying_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Pipeline preparation is needed where corrosion, debris or dry-CO2 readiness remains uncertain.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,ili_mfl_or_equivalent_inspection,ILI/MFL or equivalent inspection campaign,inspection,0.0307,0.0307,0.0307,km,yes,inspection_per_km,included_in_refurbishment_package,refurbishment_activity,screening_driver,Inspection evidence is needed before reuse can be treated as a serious option.,REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR; REF_BURKINSHAW_GALLON_CARVELL_HUSSAIN_2024_HYDROGEN_DATA_EVIDENCE,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,material_certificates_or_testing,Material certificates or material testing,requalification_study,1.0,1.0,1.0,campaign,yes,material_testing_campaign,included_in_refurbishment_package,refurbishment_activity,screening_driver,"Material evidence is needed for pipe, weld and fracture checks.",REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,component_compatibility_review,Component compatibility review,requalification_study,1.0,1.0,1.0,review,yes,compatibility_review_each,no,not_applicable,screening_driver,"Valves, seals, coatings and equipment exposed to CO2 service need compatibility review.",REF_KASS_ET_AL_2023_MATERIAL_COMPATIBILITY,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,fracture_and_decompression_screen,Fracture and decompression screen,requalification_study,1.0,1.0,1.0,study,yes,fracture_decompression_study_each,no,not_applicable,screening_driver,Dense-phase or high-pressure CO2 reuse needs fracture and decompression evidence.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,co2_leak_detection_isolation_and_imr_plan,"CO2 leak detection, isolation and IMR plan",operations_readiness,1.0,1.0,1.0,plan,yes,imr_plan_each,no,not_applicable,screening_driver,"Reuse needs an operating integrity, leak detection and repair plan before operation.",REF_KUMAR_LOWERY_PASSUCCI_2025_ENI_LIVERPOOL_BAY_IMR; REF_DALONZO_BUSCO_ELVIRA_CHERUBINI_2025_CO2_IMR,"Quantity is a work driver for cost/LCA scoping, not a contractor estimate."
nsta_pl1652.6,GW TREE 21/24-E2Y (TA) PROD LINE,marginal,low,replacement_or_refurbishment_steel,Replacement or refurbishment steel allowance,field_execution,30.718208,34.411321,38.16043,kg,yes,replacement_steel_kg,yes,pipeline_steel,screening_calculation,Calculated as new-build pipe steel mass multiplied by the gate-recommended refurbishment steel fraction.,REF_OSTBY_TORBERGSEN_RONEID_LEINUM_2022_CO2_REQUALIFICATION; REF_MONSMA_MURRAY_2026_GAS_PHASE_CO2_REPURPOSING; REF_YUSOF_AZIZ_2025_PETRONAS_DENSE_PHASE_CO2_REPURPOSING,Uses refurbishment fraction 0.0500; replace with inspection-based repair quantities when available.
